,year,date,score,place
161,2020,06.30(화),롯데10vs8NC,창원
162,2020,07.03(금),SK7vs4롯데,사직
163,2020,07.07(화),롯데6vs7한화,대전
164,2020,07.10(금),두산10vs5롯데,사직
165,2020,07.17(금),롯데10vs15삼성,대구
166,2020,07.21(화),롯데7vs8SK,문학
167,2020,07.24(금),롯데4vs2키움,고척
168,2020,07.28(화),NC9vs11롯데,사직
169,2020,08.04(화),롯데8vs0SK,문학
170,2020,08.07(금),롯데8vs4두산,잠실
171,2020,08.11(화),NCvs롯데,사직
172,2020,08.20(목),롯데6vs5두산,잠실
173,2020,08.22(토),롯데5vs3삼성,대구
174,2020,08.25(화),SK10vs8롯데,사직
175,2020,09.01(화),롯데2vs11KT,수원
176,2020,09.03(목),KIA4vs3롯데,사직
177,2020,09.08(화),롯데2vs14NC,창원
178,2020,09.10(목),삼성8vs13롯데,사직
179,2020,09.12(토),롯데1vs2SK,문학
180,2020,09.15(화),롯데8vs5키움,고척
181,2020,09.17(목),롯데1vs9LG,잠실
182,2020,09.19(토),NC1vs5롯데,사직
183,2020,09.24(목),롯데4vs7한화,대전
184,2020,09.26(토),롯데16vs3KIA,광주
185,2020,09.29(화),롯데8vs5LG,잠실
186,2020,10.02(금),한화1vs4롯데,사직
187,2020,10.09(금),롯데3vs7삼성,대구
188,2020,10.13(화),LG2vs17롯데,사직
189,2020,10.16(금),롯데5vs6NC,창원
190,2020,10.20(화),두산6vs1롯데,사직
191,2020,10.21(수),롯데3vs11SK,문학
192,2020,10.24(토),롯데1vs2두산,잠실
193,2020,10.25(일),롯데5vs10KT,수원
194,2020,10.27(화),SK0vs1롯데,사직
195,2021,04.03(토),롯데vsSSG,문학
196,2021,04.06(화),롯데10vs5NC,창원
197,2021,04.09(금),키움7vs2롯데,사직
198,2021,04.13(화),롯데8vs0KIA,광주
199,2021,04.16(금),삼성3vs9롯데,사직
200,2021,04.23(금),롯데10vs5KT,수원
201,2021,04.27(화),롯데0vs4LG,잠실
202,2021,04.30(금),한화11vs7롯데,사직
203,2021,05.07(금),롯데1vs4삼성,대구
204,2021,05.11(화),SSG7vs6롯데,사직
205,2021,05.18(화),롯데4vs3한화,대전
206,2021,05.21(금),롯데9vs1두산,잠실
207,2021,05.25(화),LGvs롯데,사직
208,2021,06.01(화),롯데3vs0키움,고척
209,2021,06.04(금),롯데15vs0KT,수원
210,2021,06.08(화),두산9vs18롯데,사직
211,2021,06.15(화),롯데2vs3한화,대전
212,2021,06.18(금),삼성4vs7롯데,사직
213,2021,06.25(금),롯데9vs1두산,잠실
214,2021,06.29(화),롯데13vs5키움,고척
215,2021,07.02(금),롯데6vs5SSG,문학
216,2021,07.06(화),LGvs롯데,사직
217,2021,07.09(금),롯데9vs5삼성,대구
218,2021,07.13(화),한화vs롯데,사직
219,2021,08.10(화),롯데5vs2NC,창원
220,2021,08.13(금),롯데2vs0LG,잠실
221,2021,08.17(화),키움0vs1롯데,사직
222,2021,08.25(수),롯데6vs11KIA,광주
223,2021,08.28(토),두산10vs10롯데,사직
224,2021,09.04(토),롯데8vs2NC,창원
